38.928644	-76.990955
38.897195	-76.983575
38.927095	-76.978924
38.84322988730829	-76.99937582015991
38.863897	-76.990037
38.903732	-76.987211
38.916787	-77.028139
38.867262	-77.072315
38.894851	-77.02324
38.917622	-77.01597
38.887378	-77.001955
38.892275	-77.013917
38.918155	-77.004746
38.886978	-77.013769
38.887312	-77.025762
38.927497	-76.997194
38.862478	-77.086599
39.084125	-77.151291
38.981103	-77.097426
38.988562	-77.096539
38.98954	-77.098029
38.983627	-77.006311
38.983525	-77.095367
39.094772	-77.145213
38.98128	-77.011336
38.985404	-77.023082
39.096312	-77.192672
39.093783	-77.202501
38.87501	-77.0024
38.921074	-77.031887
38.920387	-77.025672
38.876737	-76.994468
39.099376	-77.188014
38.982456	-77.091991
39.123513	-77.15741
38.983838	-77.09221
38.977093	-77.094589
38.992375	-77.100104
38.990639	-77.100239
39.076331	-77.141378
39.102212	-77.177091
38.975	-77.01121
38.977933	-77.006472
38.990249	-77.02935
38.997033	-77.025608
38.989724	-77.023854
38.999388	-77.031555
39.083673	-77.149162
39.114688	-77.171487
38.923583	-77.050046
38.90733256111448	-77.01536044478416
39.110314	-77.182669
38.878433	-77.03023
38.898536	-76.931862
38.908473	-76.933099
38.999634	-77.109647
38.96115	-77.088659
38.873755	-77.089233
38.899703	-77.008911
38.869418	-77.095596
38.94113915653008	-77.061977237463
38.873219	-77.082104
39.103091	-77.196442
39.097636	-77.196636
38.900358	-77.012108
38.975219	-77.016855
38.952369	-77.002721
38.997445	-77.023894
39.085394	-77.145803
38.920682	-76.995876
38.866471	-77.076131
38.964992	-77.103381
39.119765	-77.166093
38.9037315	-77.0675285
38.89824328774852	-77.02623546123505
38.901755	-77.051084
38.804378	-77.060866
38.801111	-77.068952
38.802677	-77.063562
38.820064	-77.057619
38.833077	-77.059821
38.82595	-77.058541
38.82175	-77.047494
38.820932	-77.053096
38.898282949523605	-77.03973233699799
38.903649	-77.034918
38.912648	-77.041834
38.898412	-77.043182
38.913761	-77.027025
38.86215024521491	-77.06812083721161
38.89967	-77.003666
38.90864	-77.02277
38.961339	-77.027855
38.894474	-76.974828
38.8962260397813	-76.99278563261032
38.915604	-76.983683
38.946182	-77.08059
38.994113	-77.076986
38.80704	-77.059817
39.105295	-77.194774
38.999378	-77.097882
38.876528	-77.12712
38.884829	-77.127671
38.928893	-77.03625
38.958267	-77.084636
38.912652	-77.036278
38.999679	-77.051168
38.979875	-77.093522
38.903658	-77.031737
38.908643	-77.012365
38.831516	-77.008133
38.893511	-77.041544
38.909394	-77.048728
38.995681	-77.038721
38.925284	-77.032375
38.88432272414662	-77.02601015567778
38.90843	-77.02714
38.947156	-77.065115
38.894972	-77.003135
38.812711	-77.061715
38.822738	-77.049265
38.8904955	-77.0172465
38.890539	-77.049383
38.888097	-77.038325
38.841291	-77.063093
38.843422	-77.064016
38.797557	-77.053766
38.818748	-77.047783
38.928552	-77.032224
38.901136451737045	-77.03445106744766
38.897407	-76.925907
38.870695	-76.982359
38.91263	-76.971923
38.880992	-77.135271
38.884916	-77.005965
38.949813	-77.080217
38.962095	-77.358815
38.957037	-77.359718
38.929261	-77.240654
38.892441	-77.048947
38.891805	-76.913563
38.959633	-77.358741
38.960084	-77.353414
38.960574	-77.356324
38.955079	-77.351649
38.955314	-77.368416
38.962524	-77.361902
38.932636	-77.231825
38.92403	-77.235955
38.931911	-77.219261
38.924437	-77.217664
38.928919	-77.225394
38.923083	-77.227417
38.89386	-77.070862
38.990874	-77.016311
